,Komentar,label,truncated_label,sentiment,score
1801, horse sale  fud guru has acquired myrmidon striker stallion on the photo finish live marketplace from bigbrainstables rd  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired myrmidon striker stallion on the photo finish live marketplace from bigbrainstables rd race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9900301694869995}]",0.9900301694869995
1802,gotta think that ayo price is a little off  marketplace looking like the future of nil though ,NEGATIVE,b gotta think that ayo price is a little off marketplace looking like the future of nil though,"[{'label': 'NEGATIVE', 'score': 0.998281717300415}]",0.998281717300415
1803, horse sale  fud guru has acquired socal lds a s foal stallion on the photo finish live marketplace from socal stables  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired socal lds a s foal stallion on the photo finish live marketplace from socal stables race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9909035563468933}]",0.9909035563468933
1804, horse sale  fud guru has acquired c donkey stallion on the photo finish live marketplace from in deweeds stables  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired c donkey stallion on the photo finish live marketplace from in deweeds stables race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.975740373134613}]",0.975740373134613
1805, horse sale  fud guru has acquired divorce settlement stallion on the photo finish live marketplace from socal stables  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired divorce settlement stallion on the photo finish live marketplace from socal stables race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.7542349696159363}]",0.7542349696159363
1806, horse sale  fud guru has acquired scary moments stallion on the photo finish live marketplace from laot goan  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired scary moments stallion on the photo finish live marketplace from laot goan race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9921441078186035}]",0.9921441078186035
1807, horse sale  fud guru has acquired eggmazing stallion on the photo finish live marketplace from wayne ewan racing  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired eggmazing stallion on the photo finish live marketplace from wayne ewan racing race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9635273814201355}]",0.9635273814201355
1808, horse sale  fud guru has acquired blazé stallion on the photo finish live marketplace from stable   race history unraced  view horse ,POSITIVE,b horse sale fud guru has acquired blaz stallion on the photo finish live marketplace from stable race history unraced view horse,"[{'label': 'POSITIVE', 'score': 0.7869849801063538}]",0.7869849801063538
1809, horse sale  fud guru has acquired hornet stallion on the photo finish live marketplace from hornet nest stables  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired hornet stallion on the photo finish live marketplace from hornet nest stables race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9674386382102966}]",0.9674386382102966
1810, horse sale  fud guru has acquired rochadus stallion on the photo finish live marketplace from gvt rampb farms  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired rochadus stallion on the photo finish live marketplace from gvt rampb farms race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9864533543586731}]",0.9864533543586731
1811, horse sale  fud guru has acquired ooo that smell stallion on the photo finish live marketplace from vamoh poli el ejido  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired ooo that smell stallion on the photo finish live marketplace from vamoh poli el ejido race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9838682413101196}]",0.9838682413101196
1812,a stickler for the details matt is known as zquareds inhouse amazon guru since coming on board he has gained a complete understanding of the amazon marketplace by filling numerous roles to accommodate company expansion read more about   ,POSITIVE,b a stickler for the details matt is known as zquareds inhouse amazon guru since coming on board he has gained a complete understanding of the amazon marketplace by filling numerous roles to accommodate company expansion read more about,"[{'label': 'POSITIVE', 'score': 0.9980039000511169}]",0.9980039000511169
1813,david brier knows how to help give you an edge in the marketplace dan schawbel personal branding guru amp ny times bestselling author it took yrs to isolate  principles amp months to put them on one singular page what are you waiting for  ,POSITIVE,b david brier knows how to help give you an edge in the marketplace dan schawbel personal branding guru amp ny times bestselling author it took yrs to isolate principles amp months to put them on one singular page what are you waiting for,"[{'label': 'POSITIVE', 'score': 0.9906573295593262}]",0.9906573295593262
1814, best crypto art marketplaces for   nfts  youtube            ,POSITIVE,b best crypto art marketplaces for nfts youtube,"[{'label': 'POSITIVE', 'score': 0.9871699810028076}]",0.9871699810028076
1815,you are in the drivers seat with trash gurus marketplace you set your service offerings price taxes and fees terms promos and more          ,NEGATIVE,b you are in the drivers seat with trash gurus marketplace you set your service offerings price taxes and fees terms promos and more,"[{'label': 'NEGATIVE', 'score': 0.9981338381767273}]",0.9981338381767273
1816,i just listed  items for sale via   collections doodlepepes official doodle pepe  guru season pass nft v science guru seasonpass  marketplaces opensea,NEGATIVE,b i just listed items for sale via collections doodlepepes official doodle pepe guru season pass nft v science guru seasonpass marketplaces opensea,"[{'label': 'NEGATIVE', 'score': 0.99442058801651}]",0.99442058801651
1817,rakesh jhunjhunwala portfolio bigbulls funding within the inventory marketplace will flourish beneath the supervision of guru know whos the pinnacle of the agree with ,POSITIVE,b rakesh jhunjhunwala portfolio bigbulls funding within the inventory marketplace will flourish beneath the supervision of guru know whos the pinnacle of the agree with,"[{'label': 'POSITIVE', 'score': 0.9973872303962708}]",0.9973872303962708
1818,but  lowmid quality is charging me  for nothing and arguing about free mints like i dont need your merch staking wl marketplace and game in tbh years bro ps or fiverr gurus,NEGATIVE,b but lowmid quality is charging me for nothing and arguing about free mints like i dont need your merch staking wl marketplace and game in tbh years bro ps or fiverr gurus,"[{'label': 'NEGATIVE', 'score': 0.9986353516578674}]",0.9986353516578674
1819,get paid to complete delivery and collection tasks for customers and waste sellers on trash gurus marketplace get paid to complete delivery tasks for merchants or disposal tasks for waste haulers      ,NEGATIVE,b get paid to complete delivery and collection tasks for customers and waste sellers on trash gurus marketplace get paid to complete delivery tasks for merchants or disposal tasks for waste haulers,"[{'label': 'NEGATIVE', 'score': 0.9975034594535828}]",0.9975034594535828
1820,are you a designer a developer or a tech guru you can now list your services on paybolt marketplace   pay     ,NEGATIVE,b are you a designer a developer or a tech guru you can now list your services on paybolt marketplace pay,"[{'label': 'NEGATIVE', 'score': 0.9954700469970703}]",0.9954700469970703
1821,vijan wenzangu nawakumbusha kumake money kupitia online jobs kupitia upworkthe worlds work marketplace guru fiverrmie namake pesa bila masengenyokaribun ,POSITIVE,b vijan my colleagues I remind you to make money through online jobs through upwork the worlds work marketplace guru fiverrmie make money without rumors,"[{'label': 'POSITIVE', 'score': 0.9981820583343506}]",0.9981820583343506
1822,pk is wrong and should be condemned because it generalizes the entire spiritual culture as corrupt it says you dont need middleman idiots dont realize that this is not a marketplace where you can address the gurus as middlemen or managers its clearly mentioned in our,NEGATIVE,b pk is wrong and should be condemned because it generalizes the entire spiritual culture as corrupt it says you dont need middleman idiots dont realize that this is not a marketplace where you can address the gurus as middlemen or managers its clearly mentioned in our,"[{'label': 'NEGATIVE', 'score': 0.9985066056251526}]",0.9985066056251526
1823,i had to buy another pcg from at yesterdayits just incredible that you can create your own customs with the creator of the gurusthere are still  on the marketplace i can only recommend it to everyone       ,POSITIVE,b i had to buy another pcg from at yesterdayits just incredible that you can create your own customs with the creator of the gurusthere are still on the marketplace i can only recommend it to everyone,"[{'label': 'POSITIVE', 'score': 0.9982839226722717}]",0.9982839226722717
